Delays Time-delay1 Time-delay2 Time-delay3 Time-delay4
0.000000000000000000e+00 -3.300205067834107719e-01 -3.300205067834107719e-01 -3.300205067834107719e-01 -3.300205067834107719e-01
1.000000000000000000e+00 -2.102178640824853284e-01 -2.102178640824853284e-01 -2.102178640824853284e-01 -2.102178640824853284e-01
2.000000000000000000e+00 -1.917094761694036753e-02 -1.917094761694036753e-02 -1.917094761694036753e-02 -1.917094761694036753e-02
3.000000000000000000e+00 4.375119642412233362e-02 4.375119642412233362e-02 4.375119642412233362e-02 4.375119642412233362e-02
4.000000000000000000e+00 1.318614501491423563e-01 1.318614501491423563e-01 1.318614501491423563e-01 1.318614501491423563e-01
5.000000000000000000e+00 2.883992101182123458e-01 2.883992101182123458e-01 2.883992101182123458e-01 2.883992101182123458e-01
6.000000000000000000e+00 3.135688484969633705e-01 3.135688484969633705e-01 3.135688484969633705e-01 3.135688484969633705e-01
7.000000000000000000e+00 4.694901367749080845e-01 4.694901367749080845e-01 4.694901367749080845e-01 4.694901367749080845e-01
8.000000000000000000e+00 5.633224493402699817e-01 5.633224493402699817e-01 5.633224493402699817e-01 5.633224493402699817e-01
9.000000000000000000e+00 7.331239316541634521e-01 7.331239316541634521e-01 7.331239316541634521e-01 7.331239316541634521e-01
1.000000000000000000e+01 7.443771698358578881e-01 7.443771698358578881e-01 7.443771698358578881e-01 7.443771698358578881e-01
1.100000000000000000e+01 6.815217538079585413e-01 6.815217538079585413e-01 6.815217538079585413e-01 6.815217538079585413e-01
1.200000000000000000e+01 8.735643109654910310e-01 8.735643109654910310e-01 8.735643109654910310e-01 8.735643109654910310e-01
1.300000000000000000e+01 8.258908527592498938e-01 8.258908527592498938e-01 8.258908527592498938e-01 8.258908527592498938e-01
1.400000000000000000e+01 9.131288230426420904e-01 9.131288230426420904e-01 9.131288230426420904e-01 9.131288230426420904e-01
1.500000000000000000e+01 8.340985522404570363e-01 8.340985522404570363e-01 8.340985522404570363e-01 8.340985522404570363e-01
1.600000000000000000e+01 9.645689811616697806e-01 9.645689811616697806e-01 9.645689811616697806e-01 9.645689811616697806e-01
1.700000000000000000e+01 9.420268214064365653e-01 9.420268214064365653e-01 9.420268214064365653e-01 9.420268214064365653e-01
1.800000000000000000e+01 8.697234266599910280e-01 8.697234266599910280e-01 8.697234266599910280e-01 8.697234266599910280e-01
1.900000000000000000e+01 8.911040728050400039e-01 8.911040728050400039e-01 8.911040728050400039e-01 8.911040728050400039e-01
2.000000000000000000e+01 8.077870003526456122e-01 8.077870003526456122e-01 8.077870003526456122e-01 8.077870003526456122e-01
2.100000000000000000e+01 8.928926517986521816e-01 8.928926517986521816e-01 8.928926517986521816e-01 8.928926517986521816e-01
2.200000000000000000e+01 7.586943627174707050e-01 7.586943627174707050e-01 7.586943627174707050e-01 7.586943627174707050e-01
2.300000000000000000e+01 7.847647823463436145e-01 7.847647823463436145e-01 7.847647823463436145e-01 7.847647823463436145e-01
2.400000000000000000e+01 8.082005646285040923e-01 8.082005646285040923e-01 8.082005646285040923e-01 8.082005646285040923e-01
2.500000000000000000e+01 8.390952777961729891e-01 8.390952777961729891e-01 8.390952777961729891e-01 8.390952777961729891e-01
2.600000000000000000e+01 7.985774948510360183e-01 7.985774948510360183e-01 7.985774948510360183e-01 7.985774948510360183e-01
2.700000000000000000e+01 9.265648597920700391e-01 9.265648597920700391e-01 9.265648597920700391e-01 9.265648597920700391e-01
