3.542769283960305771e+00
4.654115712748918554e+00
4.933062462302602036e+00
5.428485751129077386e+00
5.973368058802141611e+00
5.427206186665196164e+00
7.761606445589270820e+00
7.185437775627582901e+00
7.853035817878306624e+00
7.963159713068867163e+00
8.123093646809845580e+00
8.903574292302161908e+00
9.270288319307356417e+00
9.281382625406669362e+00
8.754075179453478128e+00
9.624854083072785116e+00
1.020434923570580033e+01
9.975122164582444384e+00
1.105283860713210764e+01
1.249135416859629188e+01
1.219089466246091114e+01
1.255529431366235116e+01
1.279326160750811070e+01
1.282863644477200360e+01
1.359107728505790469e+01
1.427995730711328726e+01
1.373053775768559603e+01
1.519582406773193384e+01
1.569677296202507044e+01
1.569574121030425573e+01
1.541726938846819728e+01
1.669217703272497744e+01
1.811138610872345112e+01
1.717397333522191261e+01
1.796301651771619134e+01
1.799018675561285008e+01
1.804333173479595587e+01
1.696255395264862642e+01
1.576426093055279587e+01
1.587245892114363066e+01
1.511057457773107338e+01
1.664912656691721438e+01
1.830625003091844860e+01
1.924005174863526690e+01
1.894892510353041359e+01
1.850155583406363746e+01
1.891523127470478371e+01
1.816145108644644779e+01
1.871543296545305424e+01
1.841726695351813348e+01
1.781007983928757810e+01
1.815102307408532312e+01
1.902332674297855064e+01
1.880697511499031194e+01
1.896758048486053028e+01
1.801711966982692914e+01
1.893044366489435859e+01
1.940687470533491066e+01
2.031457632829628679e+01
1.767131663295592148e+01
1.785956199143601708e+01
1.844960559179004633e+01
1.920549422264144113e+01
1.912134068885207938e+01
1.898771559837047818e+01
1.897311684356347783e+01
1.978231233120611066e+01
1.920546144092477903e+01
1.950530565962937146e+01
1.852568941819723491e+01
1.856913648193441801e+01
1.909419821912804949e+01
1.975801482311286961e+01
2.042662778727736139e+01
2.071707679414841863e+01
2.058104128258664645e+01
2.056201087778021019e+01
2.069660485422972940e+01
2.032035880672148309e+01
1.966046445584989044e+01
1.873156570955740108e+01
1.872790178050173537e+01
1.837952667645075167e+01
1.647173365619334362e+01
1.922360356398613135e+01
1.968884496035136422e+01
1.838575186565653752e+01
1.872658923868334213e+01
1.922722999767372798e+01
1.688078944307412499e+01
1.764112643900446997e+01
1.785606191886482463e+01
1.801590366617436345e+01
1.921459539464068911e+01
1.860706709590925456e+01
1.814536392516137653e+01
1.867776341149161112e+01
1.747686448383963409e+01
1.632699799658642448e+01
1.623121425852334809e+01
