Delays Time-delay1 Time-delay2 Time-delay3 Time-delay4
0.000000000000000000e+00 6.049148844992093821e-01 6.049148844992093821e-01 6.049148844992093821e-01 6.049148844992093821e-01
1.000000000000000000e+00 3.240458566909490412e-01 3.240458566909490412e-01 3.240458566909490412e-01 3.240458566909490412e-01
2.000000000000000000e+00 2.461381160694851022e-01 2.461381160694851022e-01 2.461381160694851022e-01 2.461381160694851022e-01
3.000000000000000000e+00 3.748304969068203540e-01 3.748304969068203540e-01 3.748304969068203540e-01 3.748304969068203540e-01
4.000000000000000000e+00 4.183238371726857863e-01 4.183238371726857863e-01 4.183238371726857863e-01 4.183238371726857863e-01
5.000000000000000000e+00 2.895737562523352793e-01 2.895737562523352793e-01 2.895737562523352793e-01 2.895737562523352793e-01
6.000000000000000000e+00 5.320179556912724844e-02 5.320179556912724844e-02 5.320179556912724844e-02 5.320179556912724844e-02
7.000000000000000000e+00 5.545276408789628908e-01 5.545276408789628908e-01 5.545276408789628908e-01 5.545276408789628908e-01
8.000000000000000000e+00 7.893058594097912550e-01 7.893058594097912550e-01 7.893058594097912550e-01 7.893058594097912550e-01
9.000000000000000000e+00 6.525170083214465455e-01 6.525170083214465455e-01 6.525170083214465455e-01 6.525170083214465455e-01
1.000000000000000000e+01 5.891572457555339648e-01 5.891572457555339648e-01 5.891572457555339648e-01 5.891572457555339648e-01
1.100000000000000000e+01 2.721829604115429402e-01 2.721829604115429402e-01 2.721829604115429402e-01 2.721829604115429402e-01
1.200000000000000000e+01 2.605598834497954153e-01 2.605598834497954153e-01 2.605598834497954153e-01 2.605598834497954153e-01
1.300000000000000000e+01 1.531330137746810816e-01 1.531330137746810816e-01 1.531330137746810816e-01 1.531330137746810816e-01
1.400000000000000000e+01 1.147763404158175932e-01 1.147763404158175932e-01 1.147763404158175932e-01 1.147763404158175932e-01
1.500000000000000000e+01 1.833946261100583286e-01 1.833946261100583286e-01 1.833946261100583286e-01 1.833946261100583286e-01
1.600000000000000000e+01 4.320920393423460792e-01 4.320920393423460792e-01 4.320920393423460792e-01 4.320920393423460792e-01
1.700000000000000000e+01 5.386933156588594729e-01 5.386933156588594729e-01 5.386933156588594729e-01 5.386933156588594729e-01
1.800000000000000000e+01 4.571312902243689358e-01 4.571312902243689358e-01 4.571312902243689358e-01 4.571312902243689358e-01
1.900000000000000000e+01 3.655476720750194253e-01 3.655476720750194253e-01 3.655476720750194253e-01 3.655476720750194253e-01
2.000000000000000000e+01 2.244909577034872872e-01 2.244909577034872872e-01 2.244909577034872872e-01 2.244909577034872872e-01
2.100000000000000000e+01 2.600675454364208550e-01 2.600675454364208550e-01 2.600675454364208550e-01 2.600675454364208550e-01
2.200000000000000000e+01 3.636972704613500862e-01 3.636972704613500862e-01 3.636972704613500862e-01 3.636972704613500862e-01
2.300000000000000000e+01 6.260574803754458406e-01 6.260574803754458406e-01 6.260574803754458406e-01 6.260574803754458406e-01
2.400000000000000000e+01 8.395328780057517148e-01 8.395328780057517148e-01 8.395328780057517148e-01 8.395328780057517148e-01
2.500000000000000000e+01 6.087981851286405899e-01 6.087981851286405899e-01 6.087981851286405899e-01 6.087981851286405899e-01
2.600000000000000000e+01 4.744344945430927774e-01 4.744344945430927774e-01 4.744344945430927774e-01 4.744344945430927774e-01
2.700000000000000000e+01 5.427376520982920560e-01 5.427376520982920560e-01 5.427376520982920560e-01 5.427376520982920560e-01
2.800000000000000000e+01 6.098524993468956712e-01 6.098524993468956712e-01 6.098524993468956712e-01 6.098524993468956712e-01
2.900000000000000000e+01 3.310677525195084292e-01 3.310677525195084292e-01 3.310677525195084292e-01 3.310677525195084292e-01
3.000000000000000000e+01 3.648036048391073427e-01 3.648036048391073427e-01 3.648036048391073427e-01 3.648036048391073427e-01
3.100000000000000000e+01 4.920137433571958874e-01 4.920137433571958874e-01 4.920137433571958874e-01 4.920137433571958874e-01
3.200000000000000000e+01 3.599702590534916147e-01 3.599702590534916147e-01 3.599702590534916147e-01 3.599702590534916147e-01
3.300000000000000000e+01 3.753684314638059960e-01 3.753684314638059960e-01 3.753684314638059960e-01 3.753684314638059960e-01
3.400000000000000000e+01 3.639265245625349920e-01 3.639265245625349920e-01 3.639265245625349920e-01 3.639265245625349920e-01
3.500000000000000000e+01 1.265184761157825966e-01 1.265184761157825966e-01 1.265184761157825966e-01 1.265184761157825966e-01
