Delays Time-delay1 Time-delay2 Time-delay3 Time-delay4
0.000000000000000000e+00 5.440795792683590371e-01 5.440795792683590371e-01 5.440795792683590371e-01 5.440795792683590371e-01
1.000000000000000000e+00 4.978479237185876038e-01 4.978479237185876038e-01 4.978479237185876038e-01 4.978479237185876038e-01
2.000000000000000000e+00 4.236102013248965736e-01 4.236102013248965736e-01 4.236102013248965736e-01 4.236102013248965736e-01
3.000000000000000000e+00 6.591746772288271661e-01 6.591746772288271661e-01 6.591746772288271661e-01 6.591746772288271661e-01
4.000000000000000000e+00 3.617294716779586583e-01 3.617294716779586583e-01 3.617294716779586583e-01 3.617294716779586583e-01
5.000000000000000000e+00 6.819108440355293732e-01 6.819108440355293732e-01 6.819108440355293732e-01 6.819108440355293732e-01
6.000000000000000000e+00 6.515642947707235288e-01 6.515642947707235288e-01 6.515642947707235288e-01 6.515642947707235288e-01
7.000000000000000000e+00 5.811274987611482201e-01 5.811274987611482201e-01 5.811274987611482201e-01 5.811274987611482201e-01
8.000000000000000000e+00 8.887647209830131789e-01 8.887647209830131789e-01 8.887647209830131789e-01 8.887647209830131789e-01
9.000000000000000000e+00 7.879096622561984065e-01 7.879096622561984065e-01 7.879096622561984065e-01 7.879096622561984065e-01
1.000000000000000000e+01 9.838846776172585074e-01 9.838846776172585074e-01 9.838846776172585074e-01 9.838846776172585074e-01
1.100000000000000000e+01 1.067300346832890323e+00 1.067300346832890323e+00 1.067300346832890323e+00 1.067300346832890323e+00
1.200000000000000000e+01 9.680537000110892576e-01 9.680537000110892576e-01 9.680537000110892576e-01 9.680537000110892576e-01
1.300000000000000000e+01 1.217402456297507429e+00 1.217402456297507429e+00 1.217402456297507429e+00 1.217402456297507429e+00
1.400000000000000000e+01 9.204033911182551986e-01 9.204033911182551986e-01 9.204033911182551986e-01 9.204033911182551986e-01
1.500000000000000000e+01 1.101464106512148211e+00 1.101464106512148211e+00 1.101464106512148211e+00 1.101464106512148211e+00
1.600000000000000000e+01 1.241683736194857612e+00 1.241683736194857612e+00 1.241683736194857612e+00 1.241683736194857612e+00
1.700000000000000000e+01 8.008357617604890955e-01 8.008357617604890955e-01 8.008357617604890955e-01 8.008357617604890955e-01
1.800000000000000000e+01 1.121123614307357963e+00 1.121123614307357963e+00 1.121123614307357963e+00 1.121123614307357963e+00
1.900000000000000000e+01 1.079838729824058374e+00 1.079838729824058374e+00 1.079838729824058374e+00 1.079838729824058374e+00
2.000000000000000000e+01 7.862893882474449869e-01 7.862893882474449869e-01 7.862893882474449869e-01 7.862893882474449869e-01
2.100000000000000000e+01 8.450077858923624730e-01 8.450077858923624730e-01 8.450077858923624730e-01 8.450077858923624730e-01
2.200000000000000000e+01 9.206265048964284992e-01 9.206265048964284992e-01 9.206265048964284992e-01 9.206265048964284992e-01
2.300000000000000000e+01 8.405105702631233688e-01 8.405105702631233688e-01 8.405105702631233688e-01 8.405105702631233688e-01
2.400000000000000000e+01 9.290977290280931777e-01 9.290977290280931777e-01 9.290977290280931777e-01 9.290977290280931777e-01
2.500000000000000000e+01 8.692708647977337444e-01 8.692708647977337444e-01 8.692708647977337444e-01 8.692708647977337444e-01
2.600000000000000000e+01 8.800252504082627381e-01 8.800252504082627381e-01 8.800252504082627381e-01 8.800252504082627381e-01
2.700000000000000000e+01 1.061142432947197456e+00 1.061142432947197456e+00 1.061142432947197456e+00 1.061142432947197456e+00
2.800000000000000000e+01 9.271012904163794532e-01 9.271012904163794532e-01 9.271012904163794532e-01 9.271012904163794532e-01
2.900000000000000000e+01 1.283855075254729083e+00 1.283855075254729083e+00 1.283855075254729083e+00 1.283855075254729083e+00
3.000000000000000000e+01 1.221590051473342431e+00 1.221590051473342431e+00 1.221590051473342431e+00 1.221590051473342431e+00
3.100000000000000000e+01 1.351345263193113544e+00 1.351345263193113544e+00 1.351345263193113544e+00 1.351345263193113544e+00
3.200000000000000000e+01 1.324393293392111426e+00 1.324393293392111426e+00 1.324393293392111426e+00 1.324393293392111426e+00
3.300000000000000000e+01 1.564329391126231483e+00 1.564329391126231483e+00 1.564329391126231483e+00 1.564329391126231483e+00
3.400000000000000000e+01 1.415046131443951749e+00 1.415046131443951749e+00 1.415046131443951749e+00 1.415046131443951749e+00
3.500000000000000000e+01 1.470849360625601898e+00 1.470849360625601898e+00 1.470849360625601898e+00 1.470849360625601898e+00
3.600000000000000000e+01 1.500042044393131269e+00 1.500042044393131269e+00 1.500042044393131269e+00 1.500042044393131269e+00
3.700000000000000000e+01 1.734286533279049358e+00 1.734286533279049358e+00 1.734286533279049358e+00 1.734286533279049358e+00
3.800000000000000000e+01 1.355532779740099336e+00 1.355532779740099336e+00 1.355532779740099336e+00 1.355532779740099336e+00
3.900000000000000000e+01 1.743395417426927052e+00 1.743395417426927052e+00 1.743395417426927052e+00 1.743395417426927052e+00
4.000000000000000000e+01 1.043374083501377170e+00 1.043374083501377170e+00 1.043374083501377170e+00 1.043374083501377170e+00
4.100000000000000000e+01 1.275459563400750174e+00 1.275459563400750174e+00 1.275459563400750174e+00 1.275459563400750174e+00
