Delays Time-delay1 Time-delay2 Time-delay3 Time-delay4
0.000000000000000000e+00 5.509314564331822872e+00 5.509314564331822872e+00 5.509314564331822872e+00 5.509314564331822872e+00
1.000000000000000000e+00 1.689733987393870862e+01 1.689733987393870862e+01 1.689733987393870862e+01 1.689733987393870862e+01
2.000000000000000000e+00 1.536632087903851973e-01 1.536632087903851973e-01 1.536632087903851973e-01 1.536632087903851973e-01
3.000000000000000000e+00 -4.580470551876232754e+00 -4.580470551876232754e+00 -4.580470551876232754e+00 -4.580470551876232754e+00
4.000000000000000000e+00 2.711710347444273594e+01 2.711710347444273594e+01 2.711710347444273594e+01 2.711710347444273594e+01
5.000000000000000000e+00 -4.275287728911369101e+00 -4.275287728911369101e+00 -4.275287728911369101e+00 -4.275287728911369101e+00
6.000000000000000000e+00 3.345026816011777981e+00 3.345026816011777981e+00 3.345026816011777981e+00 3.345026816011777981e+00
7.000000000000000000e+00 1.351792516350349516e+01 1.351792516350349516e+01 1.351792516350349516e+01 1.351792516350349516e+01
8.000000000000000000e+00 1.486890800532632184e+01 1.486890800532632184e+01 1.486890800532632184e+01 1.486890800532632184e+01
9.000000000000000000e+00 2.658346046093106096e+01 2.658346046093106096e+01 2.658346046093106096e+01 2.658346046093106096e+01
1.000000000000000000e+01 -4.111578077054470093e+00 -4.111578077054470093e+00 -4.111578077054470093e+00 -4.111578077054470093e+00
1.100000000000000000e+01 -1.853333949753341514e+01 -1.853333949753341514e+01 -1.853333949753341514e+01 -1.853333949753341514e+01
1.200000000000000000e+01 4.928772709377833650e+01 4.928772709377833650e+01 4.928772709377833650e+01 4.928772709377833650e+01
1.300000000000000000e+01 4.121349150192358479e+00 4.121349150192358479e+00 4.121349150192358479e+00 4.121349150192358479e+00
1.400000000000000000e+01 2.580246565955288318e+01 2.580246565955288318e+01 2.580246565955288318e+01 2.580246565955288318e+01
1.500000000000000000e+01 -5.184642282398559843e+00 -5.184642282398559843e+00 -5.184642282398559843e+00 -5.184642282398559843e+00
1.600000000000000000e+01 -2.152593601581779481e+01 -2.152593601581779481e+01 -2.152593601581779481e+01 -2.152593601581779481e+01
1.700000000000000000e+01 6.150682231032800651e+00 6.150682231032800651e+00 6.150682231032800651e+00 6.150682231032800651e+00
1.800000000000000000e+01 1.638210628732817398e+01 1.638210628732817398e+01 1.638210628732817398e+01 1.638210628732817398e+01
1.900000000000000000e+01 1.653827872021085099e+01 1.653827872021085099e+01 1.653827872021085099e+01 1.653827872021085099e+01
2.000000000000000000e+01 -4.358117901473599898e-01 -4.358117901473599898e-01 -4.358117901473599898e-01 -4.358117901473599898e-01
2.100000000000000000e+01 1.586850096743320471e+01 1.586850096743320471e+01 1.586850096743320471e+01 1.586850096743320471e+01
2.200000000000000000e+01 -2.090467005704599046e+01 -2.090467005704599046e+01 -2.090467005704599046e+01 -2.090467005704599046e+01
2.300000000000000000e+01 -4.322747851844034095e+00 -4.322747851844034095e+00 -4.322747851844034095e+00 -4.322747851844034095e+00
2.400000000000000000e+01 1.748265098647933513e+01 1.748265098647933513e+01 1.748265098647933513e+01 1.748265098647933513e+01
2.500000000000000000e+01 -1.484790969544187256e+01 -1.484790969544187256e+01 -1.484790969544187256e+01 -1.484790969544187256e+01
2.600000000000000000e+01 1.247531440421112059e+01 1.247531440421112059e+01 1.247531440421112059e+01 1.247531440421112059e+01
2.700000000000000000e+01 4.134492793533298460e+00 4.134492793533298460e+00 4.134492793533298460e+00 4.134492793533298460e+00
2.800000000000000000e+01 9.381290803007598100e+00 9.381290803007598100e+00 9.381290803007598100e+00 9.381290803007598100e+00
2.900000000000000000e+01 2.163624666314750478e+00 2.163624666314750478e+00 2.163624666314750478e+00 2.163624666314750478e+00
3.000000000000000000e+01 -1.148986078907100072e+01 -1.148986078907100072e+01 -1.148986078907100072e+01 -1.148986078907100072e+01
3.100000000000000000e+01 -1.005301216333382186e+01 -1.005301216333382186e+01 -1.005301216333382186e+01 -1.005301216333382186e+01
3.200000000000000000e+01 1.909465390691457287e+01 1.909465390691457287e+01 1.909465390691457287e+01 1.909465390691457287e+01
3.300000000000000000e+01 2.010067762374502820e+01 2.010067762374502820e+01 2.010067762374502820e+01 2.010067762374502820e+01
3.400000000000000000e+01 9.884245901509922660e+00 9.884245901509922660e+00 9.884245901509922660e+00 9.884245901509922660e+00
3.500000000000000000e+01 1.825889617870170767e+01 1.825889617870170767e+01 1.825889617870170767e+01 1.825889617870170767e+01
3.600000000000000000e+01 -2.661197304154408627e+01 -2.661197304154408627e+01 -2.661197304154408627e+01 -2.661197304154408627e+01
3.700000000000000000e+01 -4.809409916099775195e+00 -4.809409916099775195e+00 -4.809409916099775195e+00 -4.809409916099775195e+00
3.800000000000000000e+01 -2.367757781864483047e+00 -2.367757781864483047e+00 -2.367757781864483047e+00 -2.367757781864483047e+00
3.900000000000000000e+01 -6.895871852731087159e+00 -6.895871852731087159e+00 -6.895871852731087159e+00 -6.895871852731087159e+00
4.000000000000000000e+01 1.515993439375430363e+01 1.515993439375430363e+01 1.515993439375430363e+01 1.515993439375430363e+01
4.100000000000000000e+01 8.220020499797740854e+00 8.220020499797740854e+00 8.220020499797740854e+00 8.220020499797740854e+00
4.200000000000000000e+01 -3.029073397759621145e+00 -3.029073397759621145e+00 -3.029073397759621145e+00 -3.029073397759621145e+00
4.300000000000000000e+01 -1.539669659838111571e+01 -1.539669659838111571e+01 -1.539669659838111571e+01 -1.539669659838111571e+01
4.400000000000000000e+01 -6.588943720424735417e+00 -6.588943720424735417e+00 -6.588943720424735417e+00 -6.588943720424735417e+00
4.500000000000000000e+01 7.433563070024070463e+00 7.433563070024070463e+00 7.433563070024070463e+00 7.433563070024070463e+00
4.600000000000000000e+01 3.595193524411011765e+01 3.595193524411011765e+01 3.595193524411011765e+01 3.595193524411011765e+01
4.700000000000000000e+01 1.303096541336475767e+01 1.303096541336475767e+01 1.303096541336475767e+01 1.303096541336475767e+01
4.800000000000000000e+01 -5.472306226793194561e+00 -5.472306226793194561e+00 -5.472306226793194561e+00 -5.472306226793194561e+00
4.900000000000000000e+01 2.310033879982890070e+01 2.310033879982890070e+01 2.310033879982890070e+01 2.310033879982890070e+01
5.000000000000000000e+01 3.363652770131429293e+01 3.363652770131429293e+01 3.363652770131429293e+01 3.363652770131429293e+01
5.100000000000000000e+01 2.106206616679300936e+01 2.106206616679300936e+01 2.106206616679300936e+01 2.106206616679300936e+01
5.200000000000000000e+01 3.142905508744985088e+00 3.142905508744985088e+00 3.142905508744985088e+00 3.142905508744985088e+00
5.300000000000000000e+01 1.487698090047446975e+01 1.487698090047446975e+01 1.487698090047446975e+01 1.487698090047446975e+01
5.400000000000000000e+01 4.067216732527979417e+01 4.067216732527979417e+01 4.067216732527979417e+01 4.067216732527979417e+01
5.500000000000000000e+01 -2.137464292257114096e+00 -2.137464292257114096e+00 -2.137464292257114096e+00 -2.137464292257114096e+00
5.600000000000000000e+01 3.723836856318564426e+00 3.723836856318564426e+00 3.723836856318564426e+00 3.723836856318564426e+00
5.700000000000000000e+01 2.451845857434665987e+01 2.451845857434665987e+01 2.451845857434665987e+01 2.451845857434665987e+01
